X;Y;Z;
560200;6191100;-2.091102e+01;
560300;6191100;-2.065207e+01;
560400;6191100;-1.886205e+01;
560500;6191100;-1.413745e+01;
560600;6191100;-6.838269e+00;
560700;6191100;-4.035742e+00;
560800;6191100;-8.592114e+00;
560900;6191100;-1.005686e+01;
561000;6191100;-1.023899e+01;
549000;6191200;1.825870e+01;
549100;6191200;1.784392e+01;
549200;6191200;1.238721e+01;
549300;6191200;2.700390e+00;
549400;6191200;3.391907e+00;
549500;6191200;5.898364e+00;
549600;6191200;8.367109e+00;
549700;6191200;1.692378e+01;
549800;6191200;1.564329e+01;
549900;6191200;1.325298e+01;
550000;6191200;1.641847e+01;
550100;6191200;9.927641e+00;
550200;6191200;5.108355e+00;
550300;6191200;7.362153e+00;
550400;6191200;1.274107e+01;
550500;6191200;1.364369e+01;
550600;6191200;1.193001e+01;
550700;6191200;8.274298e+00;
550800;6191200;5.802908e+00;
550900;6191200;-7.490513e-01;
551000;6191200;1.858430e+00;
551100;6191200;5.692386e+00;
551200;6191200;6.338713e+00;
551300;6191200;1.979045e+00;
551400;6191200;-4.937830e-01;
551500;6191200;-3.133322e-01;
551600;6191200;-9.683776e-01;
551700;6191200;1.497174e+00;
551800;6191200;-5.808072e-01;
551900;6191200;-1.319421e+00;
552000;6191200;-1.111067e-01;
552100;6191200;-3.991947e+00;
552200;6191200;-9.012937e+00;
552300;6191200;-1.659007e+01;
552400;6191200;-1.265402e+01;
552500;6191200;-3.950709e+00;
552600;6191200;-6.188929e+00;
552700;6191200;-1.104576e+01;
552800;6191200;-1.039878e+01;
552900;6191200;-7.593706e+00;
553000;6191200;-4.204976e+00;
553100;6191200;-5.504978e+00;
553200;6191200;-6.683449e+00;
553300;6191200;-5.965813e+00;
553400;6191200;-3.260519e+00;
553500;6191200;-1.527988e+00;
553600;6191200;-1.927567e+00;
553700;6191200;-5.573803e+00;
553800;6191200;-8.838197e+00;
553900;6191200;-3.891238e+00;
554000;6191200;-2.828788e-01;
554100;6191200;-7.782963e+00;
554200;6191200;-1.329328e+01;
554300;6191200;-9.789871e+00;
554400;6191200;-4.284675e+00;
554500;6191200;1.347167e+00;
554600;6191200;-4.032854e+00;
554700;6191200;-2.688486e+00;
554800;6191200;-2.987599e+00;
554900;6191200;2.741611e+00;
555000;6191200;-7.716737e-01;
555100;6191200;-3.448720e+00;
555200;6191200;-3.972527e+00;
555300;6191200;1.553739e+00;
555400;6191200;3.100000e+00;
555500;6191200;3.684063e-01;
555600;6191200;-1.918561e+00;
555700;6191200;2.900000e+00;
555800;6191200;2.300000e+00;
555900;6191200;-4.393781e+00;
556000;6191200;-8.713279e+00;
556100;6191200;-7.399639e+00;
556200;6191200;-3.218819e+00;
556300;6191200;0;
556400;6191200;0;
556500;6191200;0;
556600;6191200;-4.009095e+00;
556700;6191200;-5.290051e+00;
556800;6191200;-5.343403e+00;
556900;6191200;-7.443309e+00;
557000;6191200;-8.191916e+00;
557100;6191200;-1.801506e+00;
557200;6191200;-2.453919e+00;
557300;6191200;-8.383410e+00;
557400;6191200;-5.819554e+00;
557500;6191200;2.674790e+00;
557600;6191200;-9.631330e-01;
557700;6191200;-6.786351e+00;
557800;6191200;-9.533646e+00;
557900;6191200;-8.113197e-01;
558000;6191200;6.736467e+00;
558100;6191200;1.114513e+00;
558200;6191200;-3.028441e+00;
558300;6191200;3.620695e+00;
558400;6191200;1.087049e+01;
558500;6191200;4.442531e+00;
558600;6191200;-2.424929e+00;
558700;6191200;-6.707846e+00;
558800;6191200;3.787571e+00;
558900;6191200;7.932000e+00;
559000;6191200;-1.335428e-01;
559100;6191200;-3.751042e+00;
559200;6191200;-4.372869e+00;
559300;6191200;-3.518368e+00;
559400;6191200;-5.846825e+00;
559500;6191200;-8.782920e+00;
559600;6191200;-5.978695e+00;
559700;6191200;3.377849e+00;
559800;6191200;-2.374721e+00;
559900;6191200;-5.288273e+00;
560000;6191200;-4.977777e+00;
560100;6191200;-1.106491e+01;
560200;6191200;-1.769788e+01;
560300;6191200;-1.609280e+01;
560400;6191200;-1.289597e+01;
560500;6191200;-9.233472e+00;
560600;6191200;-3.191773e+00;
560700;6191200;-6.908815e-02;
560800;6191200;-1.356024e+00;
560900;6191200;-4.814429e+00;
561000;6191200;-6.877399e+00;
549000;6191300;2.188313e+01;
549100;6191300;1.779992e+01;
549200;6191300;9.709807e+00;
549300;6191300;8.734901e-01;
549400;6191300;5.262661e+00;
549500;6191300;5.320870e+00;
549600;6191300;1.226645e+01;
549700;6191300;2.231594e+01;
549800;6191300;1.971065e+01;
